,Label,Area,X,Y,Major,Minor,Angle,Circ.,AR,Round,Solidity
43,2018-04-21-03,77347,4765.66,6288.97,321.97,305.87,41.49,0.74,1.05,0.95,0.97
44,2018-04-21-03,58301,5688.3,6282.67,276.4,268.56,40.75,0.72,1.03,0.97,0.95
45,2018-04-21-03,50094,3822.11,6272.17,268.55,237.51,127.39,0.75,1.13,0.88,0.96
46,2018-04-21-03,93677,3345,7080.16,356.72,334.36,7.34,0.73,1.07,0.94,0.94
47,2018-04-21-03,67559,6114.54,7081.01,325.94,263.91,75.21,0.67,1.24,0.81,0.95
48,2018-04-21-03,77872,5219.73,7098.95,327.08,303.14,154.83,0.68,1.08,0.93,0.95
49,2018-04-21-03,58663,542.79,7090.37,277.33,269.32,24.87,0.79,1.03,0.97,0.97
50,2018-04-21-03,57654,2412.08,7081.98,280.3,261.89,42.28,0.77,1.07,0.93,0.96
51,2018-04-21-03,21278,4314,7068.65,187.64,144.38,128.41,0.69,1.3,0.77,0.93
52,2018-04-21-03,27739,1459.98,7084.8,200.27,176.36,16.23,0.87,1.14,0.88,0.99
53,2018-04-21-03,90460,1959.24,7872.72,365.55,315.08,168.05,0.71,1.16,0.86,0.96
54,2018-04-21-03,97277,5695.3,7897.67,361.66,342.47,176.85,0.81,1.06,0.95,0.98
55,2018-04-21-03,56452,3821.7,7886.22,270.35,265.86,4.52,0.83,1.02,0.98,0.98
56,2018-04-21-03,53661,4726.93,7899.61,277.33,246.36,3.31,0.72,1.13,0.89,0.95
57,2018-04-21-03,10722,1091.71,7896.75,159.84,85.41,109.25,0.59,1.87,0.53,0.89
58,2018-04-21-03,8280,2874.85,7969.77,107.45,98.11,137.23,0.78,1.1,0.91,0.95
59,2018-04-21-03,87982,6190.24,8696.68,352.58,317.72,32.07,0.65,1.11,0.9,0.95
60,2018-04-21-03,80895,554.65,8700.43,335.12,307.35,175.34,0.77,1.09,0.92,0.98
61,2018-04-21-03,58723,2402.48,8718.89,285.66,261.74,28.07,0.85,1.09,0.92,0.99
62,2018-04-21-03,70385,4289.14,8734.4,311.01,288.15,2.4,0.84,1.08,0.93,0.98
63,2018-04-21-03,43681,5208.06,8742.08,259.87,214.02,105.15,0.74,1.21,0.82,0.97
64,2018-04-21-03,13567,3267.51,8769.77,147.95,116.76,94.11,0.57,1.27,0.79,0.92
65,2018-04-21-03,26232,1489.9,8815.25,188.76,176.94,23.8,0.35,1.07,0.94,0.9
1,2018-04-22-01,105101,5230.85,594.09,371.51,360.2,32.05,0.79,1.03,0.97,0.97
2,2018-04-22-01,93308,3330.74,597.64,363.3,327.01,42.4,0.79,1.11,0.9,0.97
3,2018-04-22-01,46654,4287.15,572.9,248.01,239.52,150.71,0.66,1.04,0.97,0.94
4,2018-04-22-01,35705,1463.97,582.46,226.24,200.94,73.16,0.86,1.13,0.89,0.99
5,2018-04-22-01,53226,538.06,621.95,308.98,219.34,90.41,0.63,1.41,0.71,0.92
6,2018-04-22-01,23732,6154.15,605,186.1,162.37,41.04,0.7,1.15,0.87,0.95
7,2018-04-22-01,120302,3814.26,1406.4,402.97,380.11,3.19,0.85,1.06,0.94,0.99
8,2018-04-22-01,106499,1938.66,1416.34,385.08,352.13,147.88,0.84,1.09,0.91,0.99
9,2018-04-22-01,94663,5687.31,1415.45,368.12,327.42,158.22,0.77,1.12,0.89,0.97
10,2018-04-22-01,57308,2838.53,1412.2,287.04,254.2,152.77,0.67,1.13,0.89,0.95
11,2018-04-22-01,22085,4736.75,1415.5,177.6,158.33,92.88,0.76,1.12,0.89,0.95
12,2018-04-22-01,16233,1095.89,1427.83,156.49,132.07,49.58,0.66,1.18,0.84,0.94
13,2018-04-22-01,86485,556.39,2216.25,359.14,306.61,149.43,0.71,1.17,0.85,0.96
14,2018-04-22-01,71541,2412.26,2222.9,353.7,257.53,27.54,0.79,1.37,0.73,0.98
15,2018-04-22-01,53478,1468.73,2209.39,268.26,253.82,81.15,0.76,1.06,0.95,0.96
16,2018-04-22-01,28004,5232.43,2223.23,220.42,161.76,80.68,0.62,1.36,0.73,0.93
17,2018-04-22-01,56243,6161.46,2239.59,285.92,250.46,153.79,0.77,1.14,0.88,0.97
18,2018-04-22-01,23495,3355.64,2207.07,190.21,157.27,5.33,0.7,1.21,0.83,0.95
19,2018-04-22-01,102293,2870.44,3007.29,369.32,352.65,20.01,0.72,1.05,0.95,0.95
20,2018-04-22-01,101817,4744.64,3019.58,377.76,343.17,152.34,0.65,1.1,0.91,0.92
21,2018-04-22-01,81789,1024.82,3029.18,340.54,305.8,0.9,0.73,1.11,0.9,0.95
22,2018-04-22-01,80071,5705.95,3036,335.75,303.65,15.2,0.79,1.11,0.9,0.98
23,2018-04-22-01,60853,3820.37,3025.02,296.74,261.1,32.33,0.59,1.14,0.88,0.92
24,2018-04-22-01,85938,1485.75,3826.93,351.62,311.19,55.8,0.74,1.13,0.89,0.97
25,2018-04-22-01,102944,3334.2,3837.98,375.57,348.99,7.55,0.83,1.08,0.93,0.98
26,2018-04-22-01,63362,6159.46,3862.37,324.69,248.47,134.8,0.48,1.31,0.77,0.86
27,2018-04-22-01,61506,5221.62,3841.39,293.34,266.97,10.25,0.79,1.1,0.91,0.97
28,2018-04-22-01,47378,4303.66,3846.28,253.36,238.1,72.41,0.74,1.06,0.94,0.94
29,2018-04-22-01,94149,3812.86,4649.48,368.21,325.56,131.76,0.78,1.13,0.88,0.97
30,2018-04-22-01,71173,5709.42,4655.87,311.16,291.23,35.83,0.67,1.07,0.94,0.93
31,2018-04-22-01,46330,1974.98,4628.76,271.75,217.07,51.98,0.82,1.25,0.8,0.99
32,2018-04-22-01,56338,2887.49,4670.33,282.26,254.14,68.77,0.54,1.11,0.9,0.91
33,2018-04-22-01,52263,1005.08,4661.91,273.77,243.06,55.71,0.75,1.13,0.89,0.96
34,2018-04-22-01,122205,545.89,5462.63,402.13,386.93,159.21,0.87,1.04,0.96,0.99
35,2018-04-22-01,102319,2430.68,5443.98,381.3,341.66,139.62,0.81,1.12,0.9,0.98
36,2018-04-22-01,73851,4308.19,5451.96,331.79,283.4,79,0.74,1.17,0.85,0.96
37,2018-04-22-01,88787,6168.33,5463.42,349.22,323.71,158.32,0.74,1.08,0.93,0.95
38,2018-04-22-01,34930,5260.38,5438.35,226.86,196.04,5.03,0.79,1.16,0.86,0.96
39,2018-04-22-01,42938,3322.78,5487.74,267.68,204.23,153.81,0.69,1.31,0.76,0.94
40,2018-04-22-01,80423,2896.53,6247.22,330.95,309.41,67.67,0.83,1.07,0.93,0.98
41,2018-04-22-01,90887,1008.87,6288.21,353.81,327.07,116.35,0.71,1.08,0.92,0.95
42,2018-04-22-01,76917,4765.87,6288.66,320.54,305.53,40.85,0.73,1.05,0.95,0.97
43,2018-04-22-01,58264,5688.3,6282.25,276.63,268.17,41.24,0.73,1.03,0.97,0.95
44,2018-04-22-01,50189,3821.68,6271.78,268.78,237.75,127.83,0.74,1.13,0.88,0.96
45,2018-04-22-01,94383,3345.29,7077.86,354.77,338.74,17.36,0.62,1.05,0.95,0.93
46,2018-04-22-01,65170,6113.2,7088.4,311.24,266.6,73.42,0.69,1.17,0.86,0.95
47,2018-04-22-01,78054,5220,7098.86,327.97,303.02,152.1,0.7,1.08,0.92,0.96
48,2018-04-22-01,58686,541.42,7089.83,277.86,268.91,29.54,0.76,1.03,0.97,0.96
49,2018-04-22-01,57689,2411.58,7081.34,280.44,261.91,42.48,0.77,1.07,0.93,0.96
50,2018-04-22-01,21758,4313.63,7067.52,187.65,147.63,129.57,0.69,1.27,0.79,0.94
51,2018-04-22-01,27627,1460.34,7084.39,199.45,176.36,16.37,0.86,1.13,0.88,0.99
52,2018-04-22-01,89927,1958.72,7871.93,365,313.69,167.46,0.7,1.16,0.86,0.96
53,2018-04-22-01,97382,5695.33,7897.08,361.61,342.89,176.35,0.82,1.05,0.95,0.98
54,2018-04-22-01,56550,3821.35,7885.81,270.47,266.21,5.8,0.83,1.02,0.98,0.98
55,2018-04-22-01,53477,4727.13,7899.34,276.84,245.95,3.37,0.72,1.13,0.89,0.95
56,2018-04-22-01,8197,2874.5,7969.07,107.13,97.43,140.64,0.78,1.1,0.91,0.95
57,2018-04-22-01,88529,6189.14,8696.17,355.76,316.83,27.57,0.58,1.12,0.89,0.94
58,2018-04-22-01,80648,553.08,8700.09,334.4,307.07,175.2,0.77,1.09,0.92,0.98
59,2018-04-22-01,58213,2402.18,8718.27,285.19,259.9,27.88,0.83,1.1,0.91,0.98
60,2018-04-22-01,70030,4288.91,8734.27,310.78,286.91,2.01,0.84,1.08,0.92,0.98
61,2018-04-22-01,43502,5208.15,8741.92,259.66,213.31,105.39,0.74,1.22,0.82,0.96
62,2018-04-22-01,13409,3267.27,8769.49,146.69,116.39,92.68,0.58,1.26,0.79,0.92
63,2018-04-22-01,19839,1481.94,8831.21,185.22,136.38,169.92,0.44,1.36,0.74,0.73
1,2018-04-22-02,105362,5231.01,593.4,371.92,360.7,31.72,0.78,1.03,0.97,0.97
2,2018-04-22-02,93598,3331.17,597.45,363.26,328.07,42.26,0.79,1.11,0.9,0.97
3,2018-04-22-02,47283,4287.89,572.99,250.48,240.35,142.24,0.69,1.04,0.96,0.95
4,2018-04-22-02,51265,541.23,615.42,300.52,217.2,99.61,0.65,1.38,0.72,0.95
5,2018-04-22-02,35559,1464.3,581.78,225.74,200.56,73.41,0.86,1.13,0.89,0.98
6,2018-04-22-02,14569,2452.89,586.96,147.73,125.57,43.97,0.46,1.18,0.85,0.9
7,2018-04-22-02,24117,6153.76,604.48,188.45,162.94,38.29,0.72,1.16,0.86,0.95
8,2018-04-22-02,120369,3814.34,1406.03,403.04,380.26,2.75,0.87,1.06,0.94,0.99
9,2018-04-22-02,106487,1939.07,1415.93,384.88,352.28,148.42,0.82,1.09,0.92,0.98
10,2018-04-22-02,96022,5689.74,1416.6,372.71,328.03,159.63,0.73,1.14,0.88,0.97
11,2018-04-22-02,57074,2836.8,1412,287.74,252.55,151.31,0.65,1.14,0.88,0.94
12,2018-04-22-02,22198,4736.26,1414.33,179.32,157.62,97.2,0.75,1.14,0.88,0.96
13,2018-04-22-02,17630,1096.84,1427.34,161.8,138.74,48.63,0.69,1.17,0.86,0.94
14,2018-04-22-02,87099,557.14,2215.89,359.95,308.09,149.87,0.72,1.17,0.86,0.96
15,2018-04-22-02,71761,2412.49,2222.45,354.38,257.83,27.55,0.8,1.37,0.73,0.98
16,2018-04-22-02,53667,1468.94,2209.01,269.06,253.96,81.41,0.76,1.06,0.94,0.96
17,2018-04-22-02,29237,5232.88,2223.07,222.92,166.99,81.42,0.66,1.33,0.75,0.93
18,2018-04-22-02,56760,6161.45,2239.58,285.9,252.78,156.52,0.74,1.13,0.88,0.97
19,2018-04-22-02,23549,3355.6,2207.18,191.81,156.32,4.76,0.74,1.23,0.81,0.95
20,2018-04-22-02,102618,2870.79,3007,369.78,353.34,17.91,0.72,1.05,0.96,0.95
21,2018-04-22-02,102587,4745.53,3019.78,379.77,343.94,151.33,0.63,1.1,0.91,0.92
22,2018-04-22-02,81884,1025.36,3028.81,340.38,306.3,0.77,0.73,1.11,0.9,0.96
23,2018-04-22-02,80498,5705.84,3035.69,336.49,304.6,14.14,0.8,1.1,0.91,0.98
24,2018-04-22-02,60948,3819.87,3024.47,300.39,258.33,32.68,0.64,1.16,0.86,0.93
25,2018-04-22-02,86773,1487.55,3826.82,350.67,315.06,54.1,0.79,1.11,0.9,0.98
26,2018-04-22-02,103285,3334.76,3837.84,376.3,349.47,7.09,0.82,1.08,0.93,0.98
27,2018-04-22-02,64624,6160.47,3861.75,327.42,251.31,133.68,0.53,1.3,0.77,0.87
28,2018-04-22-02,61341,5221.5,3840.97,293.49,266.12,12.4,0.79,1.1,0.91,0.97
29,2018-04-22-02,47414,4303.61,3845.8,254.1,237.58,73.4,0.73,1.07,0.93,0.94
30,2018-04-22-02,94310,3812.63,4649.43,369.22,325.23,132.47,0.77,1.14,0.88,0.97
31,2018-04-22-02,71093,5710.22,4655.32,311.04,291.02,34.82,0.66,1.07,0.94,0.93
32,2018-04-22-02,46466,1975.16,4628.23,272.4,217.19,51.97,0.81,1.25,0.8,0.99
33,2018-04-22-02,56739,2888.13,4669.14,281.13,256.97,66.7,0.49,1.09,0.91,0.89
34,2018-04-22-02,52539,1005.46,4661.12,275.05,243.21,56.07,0.75,1.13,0.88,0.96
35,2018-04-22-02,103007,2430.13,5443.88,382.31,343.05,141.03,0.8,1.11,0.9,0.98
36,2018-04-22-02,122354,545.92,5462.38,402.19,387.35,158.41,0.87,1.04,0.96,0.99
37,2018-04-22-02,73607,4308.3,5451.03,331.26,282.92,79.12,0.74,1.17,0.85,0.96
38,2018-04-22-02,88740,6168.48,5463.7,349.78,323.02,160.07,0.71,1.08,0.92,0.95
39,2018-04-22-02,35781,5255.15,5433.37,225.2,202.3,169.04,0.79,1.11,0.9,0.97
40,2018-04-22-02,42871,3322.53,5487.56,266.61,204.74,154.42,0.7,1.3,0.77,0.94
41,2018-04-22-02,80552,2896.68,6246.99,330.74,310.1,66.76,0.83,1.07,0.94,0.98
42,2018-04-22-02,90999,1009.25,6287.7,354.09,327.22,116.23,0.71,1.08,0.92,0.95
43,2018-04-22-02,76755,4765.8,6288.67,320.38,305.04,40.73,0.74,1.05,0.95,0.97
44,2018-04-22-02,58398,5688.63,6282.06,276.79,268.63,40.24,0.73,1.03,0.97,0.95
45,2018-04-22-02,50465,3821.95,6271.1,268.8,239.04,127.49,0.73,1.12,0.89,0.95
46,2018-04-22-02,94385,3345.7,7077.58,355.12,338.4,16.96,0.64,1.05,0.95,0.93
47,2018-04-22-02,65024,6114.5,7085.84,305.5,271.01,69.09,0.63,1.13,0.89,0.95
48,2018-04-22-02,77990,5220.47,7098.64,327.99,302.75,150.68,0.69,1.08,0.92,0.96
49,2018-04-22-02,59308,541.62,7088.95,278.96,270.69,32.16,0.77,1.03,0.97,0.96
50,2018-04-22-02,58007,2411.65,7080.85,280.71,263.11,42.14,0.77,1.07,0.94,0.97
51,2018-04-22-02,22451,4312.45,7067.39,187.91,152.12,130.56,0.69,1.24,0.81,0.93
52,2018-04-22-02,27485,1461.68,7084.44,198.65,176.16,16.28,0.86,1.13,0.89,0.98
53,2018-04-22-02,89834,1958.97,7871.33,364.91,313.45,167.91,0.71,1.16,0.86,0.96
54,2018-04-22-02,97622,5695.46,7896.71,362.16,343.21,175.73,0.82,1.06,0.95,0.98
55,2018-04-22-02,56798,3821.3,7885.45,270.86,267,1.04,0.83,1.01,0.99,0.98
56,2018-04-22-02,54053,4726.99,7898.61,278.37,247.23,2.97,0.73,1.13,0.89,0.95
57,2018-04-22-02,8240,2874.52,7968.18,108.75,96.47,139.57,0.8,1.13,0.89,0.96
58,2018-04-22-02,89296,6189.31,8695.51,357.14,318.35,25.27,0.63,1.12,0.89,0.94
59,2018-04-22-02,80656,552.82,8699.62,335,306.55,173.03,0.77,1.09,0.92,0.98
60,2018-04-22-02,58161,2402.49,8717.58,284.65,260.15,26.79,0.84,1.09,0.91,0.98
61,2018-04-22-02,69739,4288.89,8734.36,310.59,285.89,1.73,0.82,1.09,0.92,0.98
62,2018-04-22-02,43738,5208.06,8741.83,261.03,213.34,105.67,0.74,1.22,0.82,0.97
63,2018-04-22-02,13868,3267.63,8768.95,149.21,118.34,93.78,0.6,1.26,0.79,0.93
64,2018-04-22-02,25750,1487.6,8817.04,189.28,173.21,21.02,0.3,1.09,0.92,0.9
1,2018-04-22-03,104939,5230.99,594.17,371.42,359.74,32.06,0.79,1.03,0.97,0.97
2,2018-04-22-03,93058,3331.18,597.96,362.51,326.84,42.61,0.8,1.11,0.9,0.97
3,2018-04-22-03,46187,4287.48,573.65,246.01,239.05,138.09,0.69,1.03,0.97,0.95
4,2018-04-22-03,34673,1465.2,581.61,222.81,198.14,75.01,0.84,1.12,0.89,0.98
5,2018-04-22-03,52862,539.11,622.7,308.06,218.48,89.93,0.64,1.41,0.71,0.93
6,2018-04-22-03,23111,6153.92,605.91,183.91,160.01,41.13,0.7,1.15,0.87,0.95
7,2018-04-22-03,120093,3814.41,1406.7,402.75,379.65,2.89,0.86,1.06,0.94,0.99
8,2018-04-22-03,106142,1939.73,1416.43,384.13,351.82,147.96,0.84,1.09,0.92,0.98
9,2018-04-22-03,93079,5687.47,1416.16,366.74,323.15,158.65,0.78,1.13,0.88,0.97
10,2018-04-22-03,56004,2836.31,1412.94,281.99,252.87,149.63,0.69,1.12,0.9,0.95
11,2018-04-22-03,21404,4735.38,1414.62,175.9,154.94,100.2,0.76,1.14,0.88,0.96
12,2018-04-22-03,16167,1096.6,1427,158.04,130.25,55.75,0.65,1.21,0.82,0.94
13,2018-04-22-03,85894,557.9,2215.82,358.21,305.31,152.22,0.73,1.17,0.85,0.96
14,2018-04-22-03,71565,2412.8,2222.89,353.66,257.65,27.43,0.79,1.37,0.73,0.98
15,2018-04-22-03,53285,1469.4,2209.73,267.17,253.94,81.27,0.76,1.05,0.95,0.96
16,2018-04-22-03,28111,5231.93,2223.9,221.54,161.56,79.41,0.62,1.37,0.73,0.93
17,2018-04-22-03,56029,6161.28,2240.45,284.22,251,156.55,0.77,1.13,0.88,0.97
18,2018-04-22-03,22972,3355.95,2207.39,190.28,153.72,2.3,0.76,1.24,0.81,0.95
19,2018-04-22-03,102433,2871.14,3007.22,369.56,352.91,16.54,0.72,1.05,0.95,0.95
20,2018-04-22-03,101508,4744.62,3019.83,377.97,341.94,152.25,0.64,1.11,0.9,0.92
21,2018-04-22-03,80966,1026.77,3029.21,338.57,304.48,2.27,0.73,1.11,0.9,0.95
22,2018-04-22-03,79802,5705.73,3035.9,334.53,303.73,15.56,0.81,1.1,0.91,0.98
23,2018-04-22-03,61350,3820.16,3025.04,299.74,260.6,32.32,0.62,1.15,0.87,0.93
24,2018-04-22-03,85048,1486.2,3826.66,350.16,309.25,58.1,0.74,1.13,0.88,0.96
25,2018-04-22-03,102992,3335.07,3838.08,376.1,348.66,7.82,0.81,1.08,0.93,0.98
26,2018-04-22-03,60374,5220.59,3841.34,291.45,263.75,13.97,0.8,1.11,0.9,0.97
27,2018-04-22-03,61484,6159.23,3860.65,318.58,245.72,139.58,0.49,1.3,0.77,0.85
28,2018-04-22-03,47123,4303.71,3846.42,253.22,236.94,73.64,0.74,1.07,0.94,0.94
29,2018-04-22-03,94166,3812.71,4650.09,368.54,325.32,132.69,0.77,1.13,0.88,0.97
30,2018-04-22-03,70427,5710.44,4655.85,309.6,289.63,33.86,0.67,1.07,0.94,0.93
31,2018-04-22-03,46351,1975.63,4628.74,271.99,216.98,51.88,0.82,1.25,0.8,0.98
32,2018-04-22-03,55537,2887.36,4669.93,280.3,252.27,67.8,0.52,1.11,0.9,0.91
33,2018-04-22-03,52296,1006.06,4661.45,273.83,243.17,56.07,0.75,1.13,0.89,0.96
34,2018-04-22-03,122104,546.5,5462.68,400.97,387.73,158.71,0.87,1.03,0.97,0.99
35,2018-04-22-03,102106,2431.33,5443.85,381.21,341.04,139.89,0.79,1.12,0.89,0.98
36,2018-04-22-03,72822,4308.13,5451.29,329.18,281.67,79.22,0.74,1.17,0.86,0.95
37,2018-04-22-03,88209,6167.56,5464.52,349.89,320.99,160.84,0.72,1.09,0.92,0.95
38,2018-04-22-03,34854,5253.1,5432.01,223.16,198.86,167.95,0.79,1.12,0.89,0.97
39,2018-04-22-03,42134,3322.78,5487.83,265.17,202.31,154.65,0.7,1.31,0.76,0.94
40,2018-04-22-03,80280,2897.17,6247.61,330,309.75,66.45,0.83,1.07,0.94,0.98
41,2018-04-22-03,90677,1009.85,6288.08,353.61,326.5,116.06,0.71,1.08,0.92,0.95
42,2018-04-22-03,76355,4765.37,6289.5,319.63,304.16,39.65,0.74,1.05,0.95,0.97
43,2018-04-22-03,57837,5688.22,6282.5,275.83,266.98,42.7,0.72,1.03,0.97,0.95
44,2018-04-22-03,50201,3822.25,6271.86,267.81,238.67,126.68,0.72,1.12,0.89,0.95
45,2018-04-22-03,94132,3345.77,7077.55,354.23,338.34,14.24,0.65,1.05,0.96,0.93
46,2018-04-22-03,63582,6113.49,7088.3,299.9,269.94,68.72,0.58,1.11,0.9,0.93
47,2018-04-22-03,77268,5220.22,7099.43,326.05,301.74,151.39,0.72,1.08,0.93,0.96
48,2018-04-22-03,58617,542.34,7089.59,277.8,268.66,30.74,0.76,1.03,0.97,0.96
49,2018-04-22-03,57713,2411.88,7081.21,280.31,262.15,42.34,0.78,1.07,0.94,0.96
50,2018-04-22-03,21668,4313.9,7067.23,189.93,145.26,129.13,0.7,1.31,0.76,0.94
51,2018-04-22-03,27268,1463.46,7084.92,197.88,175.46,17.44,0.86,1.13,0.89,0.98
52,2018-04-22-03,88696,1959.5,7871.08,362.65,311.41,167.86,0.7,1.16,0.86,0.96
53,2018-04-22-03,97278,5694.96,7897.28,361.48,342.64,176.38,0.81,1.06,0.95,0.98
54,2018-04-22-03,56762,3821.42,7885.83,270.45,267.23,179.3,0.83,1.01,0.99,0.98
55,2018-04-22-03,53494,4727.42,7899.31,276.43,246.39,3.01,0.72,1.12,0.89,0.95
56,2018-04-22-03,7908,2875.48,7966.94,110.34,91.26,144.55,0.79,1.21,0.83,0.95
57,2018-04-22-03,88406,6188.81,8697.04,356.23,315.99,28.46,0.66,1.13,0.89,0.94
58,2018-04-22-03,79739,552.74,8699.75,332.85,305.02,172.65,0.76,1.09,0.92,0.98
59,2018-04-22-03,57554,2402.97,8717.93,283.79,258.22,27.03,0.85,1.1,0.91,0.98
60,2018-04-22-03,68942,4288.8,8735.51,309.81,283.33,1.24,0.83,1.09,0.91,0.98
61,2018-04-22-03,43229,5207.66,8742.31,259.41,212.18,106.12,0.75,1.22,0.82,0.97
62,2018-04-22-03,13393,3267.75,8769.17,145.41,117.27,92.99,0.57,1.24,0.81,0.92
63,2018-04-22-03,18916,1484.37,8834.44,182.66,131.86,176.14,0.43,1.39,0.72,0.74
1,2018-04-23-01,104950,5230.98,594.09,371.4,359.79,30.75,0.79,1.03,0.97,0.97
2,2018-04-23-01,92932,3330.7,597.93,362.54,326.38,42.39,0.79,1.11,0.9,0.97
3,2018-04-23-01,46485,4288.49,573.63,247.03,239.6,139.91,0.72,1.03,0.97,0.95
4,2018-04-23-01,53027,537.7,622.16,308.92,218.56,90.02,0.65,1.41,0.71,0.93
5,2018-04-23-01,34481,1464.4,581.69,221.87,197.88,73.92,0.85,1.12,0.89,0.98
6,2018-04-23-01,12381,2452.56,586.05,141.78,111.18,58.02,0.58,1.28,0.78,0.9
7,2018-04-23-01,22431,6152.48,605.46,180.95,157.84,46.44,0.62,1.15,0.87,0.94
8,2018-04-23-01,120101,3814.12,1406.58,403,379.44,2.33,0.85,1.06,0.94,0.99
9,2018-04-23-01,106102,1938.97,1416.39,383.87,351.92,148.34,0.83,1.09,0.92,0.98
10,2018-04-23-01,92333,5687.42,1415.81,366.98,320.35,158.21,0.76,1.15,0.87,0.97
11,2018-04-23-01,55507,2834.51,1412.98,280.65,251.82,148.93,0.68,1.11,0.9,0.94
12,2018-04-23-01,20941,4735.3,1414.46,173.57,153.61,95.6,0.77,1.13,0.89,0.96
13,2018-04-23-01,15800,1095.9,1427.86,157.3,127.89,51.55,0.66,1.23,0.81,0.95
14,2018-04-23-01,85997,557.09,2216.09,358.48,305.44,152.37,0.74,1.17,0.85,0.97
15,2018-04-23-01,71573,2412.29,2222.84,353.68,257.66,27.44,0.79,1.37,0.73,0.98
16,2018-04-23-01,53319,1468.56,2209.36,268.02,253.29,83.46,0.76,1.06,0.95,0.96
17,2018-04-23-01,28340,5231.73,2223.4,221.61,162.83,78.11,0.63,1.36,0.73,0.93
18,2018-04-23-01,55392,6162.45,2239.36,282.67,249.5,155.94,0.78,1.13,0.88,0.97
19,2018-04-23-01,23180,3355.42,2207.24,189.7,155.58,3.24,0.73,1.22,0.82,0.95
20,2018-04-23-01,102681,2870.6,3007.26,370.01,353.34,14.97,0.72,1.05,0.95,0.96
21,2018-04-23-01,101307,4744.13,3020.19,378.05,341.2,150.97,0.64,1.11,0.9,0.92
22,2018-04-23-01,80491,1026.15,3029.07,336.99,304.12,1.8,0.72,1.11,0.9,0.95
23,2018-04-23-01,79465,5705.52,3035.91,334.68,302.31,15.63,0.8,1.11,0.9,0.98
24,2018-04-23-01,62085,3819.35,3023.59,299.67,263.79,33.54,0.59,1.14,0.88,0.91
25,2018-04-23-01,84692,1485.37,3826.48,349.45,308.58,58.88,0.74,1.13,0.88,0.96
26,2018-04-23-01,102915,3334.49,3838.29,375.59,348.88,5.04,0.81,1.08,0.93,0.98
27,2018-04-23-01,59882,5220.01,3841.15,290.8,262.19,15.9,0.8,1.11,0.9,0.97
28,2018-04-23-01,63591,6161.22,3863.3,326.27,248.16,137.04,0.53,1.31,0.76,0.87
29,2018-04-23-01,47054,4303.5,3846.53,252.76,237.03,73.49,0.75,1.07,0.94,0.95
30,2018-04-23-01,94266,3812.18,4649.89,368.37,325.83,133.03,0.79,1.13,0.88,0.97
31,2018-04-23-01,69621,5711.17,4655.65,307.46,288.31,33.05,0.68,1.07,0.94,0.93
32,2018-04-23-01,46282,1974.83,4628.8,271.72,216.87,52.12,0.82,1.25,0.8,0.99
33,2018-04-23-01,55676,2887.31,4670.66,281.3,252.01,70.89,0.5,1.12,0.9,0.9
34,2018-04-23-01,52538,1004.8,4661.23,274.61,243.59,55.32,0.72,1.13,0.89,0.96
35,2018-04-23-01,122362,545.75,5462.74,401.84,387.71,159.84,0.87,1.04,0.96,0.99
36,2018-04-23-01,102168,2430.84,5443.84,381.33,341.13,139.7,0.79,1.12,0.89,0.98
37,2018-04-23-01,72530,4307.78,5450.74,328.95,280.74,79.51,0.76,1.17,0.85,0.95
38,2018-04-23-01,87899,6167.45,5464.66,350.29,319.49,163.28,0.72,1.1,0.91,0.95
39,2018-04-23-01,33696,5251.33,5431.65,216.39,198.27,174.77,0.76,1.09,0.92,0.96
40,2018-04-23-01,41845,3322.42,5488.21,265.31,200.82,154.14,0.68,1.32,0.76,0.93
41,2018-04-23-01,80304,2897.01,6247.76,329.92,309.91,65.81,0.82,1.06,0.94,0.98
42,2018-04-23-01,90619,1009.23,6288.18,353.38,326.5,116.15,0.71,1.08,0.92,0.95
43,2018-04-23-01,76021,4765.16,6289.87,319.02,303.41,37.73,0.73,1.05,0.95,0.97
44,2018-04-23-01,57771,5688.34,6282.63,275.58,266.91,42.1,0.72,1.03,0.97,0.95
45,2018-04-23-01,49989,3822.18,6270.96,268.12,237.39,126.75,0.74,1.13,0.89,0.96
46,2018-04-23-01,93792,3345.28,7077.1,352.82,338.47,13.98,0.65,1.04,0.96,0.94
47,2018-04-23-01,63232,6112.26,7090.47,304.83,264.12,75.31,0.47,1.15,0.87,0.91
48,2018-04-23-01,76988,5220.11,7099.22,325.08,301.54,151.66,0.71,1.08,0.93,0.96
49,2018-04-23-01,58638,541.31,7089.56,277.87,268.69,29.42,0.76,1.03,0.97,0.96
50,2018-04-23-01,57610,2411.62,7081.17,280.14,261.84,42.45,0.78,1.07,0.93,0.97
51,2018-04-23-01,23899,4309.93,7060.28,205.32,148.21,126.28,0.52,1.39,0.72,0.88
52,2018-04-23-01,27068,1463.43,7085.1,197.22,174.75,17.28,0.86,1.13,0.89,0.98
53,2018-04-23-01,88198,1958.75,7870.9,361.31,310.8,167.75,0.72,1.16,0.86,0.96
54,2018-04-23-01,97254,5695.12,7897.26,361.49,342.54,176.16,0.82,1.06,0.95,0.98
55,2018-04-23-01,56848,3821.22,7886.03,270.47,267.61,2.5,0.82,1.01,0.99,0.98
56,2018-04-23-01,53646,4727.14,7899.15,276.87,246.7,2.48,0.72,1.12,0.89,0.95
