,Label,Area,X,Y,Major,Minor,Angle,Circ.,AR,Round,Solidity
25,2018-04-17-02,63377,3816.047,3027.362,298.848,270.018,27.038,0.586,1.107,0.904,0.923
26,2018-04-17-02,94716,1485.441,3828.546,369.3,326.553,42.696,0.796,1.131,0.884,0.973
27,2018-04-17-02,106465,3335.858,3840.182,379.715,356.993,4.867,0.8,1.064,0.94,0.973
28,2018-04-17-02,77722,5228.453,3843.464,322.968,306.404,167.101,0.818,1.054,0.949,0.977
29,2018-04-17-02,73037,6161.818,3859.801,343.806,270.483,132.342,0.504,1.271,0.787,0.909
30,2018-04-17-02,51342,4304.807,3845.142,264.085,247.536,74.443,0.736,1.067,0.937,0.949
31,2018-04-17-02,26186,673.693,3804.087,199.362,167.239,31.253,0.312,1.192,0.839,0.824
32,2018-04-17-02,97424,3815.328,4646.958,372.084,333.376,136.286,0.809,1.116,0.896,0.979
33,2018-04-17-02,82353,5700.173,4655.895,334.391,313.57,26.061,0.619,1.066,0.938,0.928
34,2018-04-17-02,48267,1976.791,4629.028,279.119,220.177,50.606,0.819,1.268,0.789,0.983
35,2018-04-17-02,65927,2889.098,4673.255,308.808,271.822,70.812,0.537,1.136,0.88,0.904
36,2018-04-17-02,56173,1006.557,4660.091,283.949,251.882,62.402,0.751,1.127,0.887,0.964
37,2018-04-17-02,107612,2427.048,5446.479,391.773,349.732,145.021,0.766,1.12,0.893,0.975
38,2018-04-17-02,106266,540.846,5451.387,391.834,345.304,6.005,0.827,1.135,0.881,0.985
39,2018-04-17-02,83645,4308.586,5463.745,360.841,295.144,90.862,0.71,1.223,0.818,0.966
40,2018-04-17-02,95556,6172.652,5465.127,355.161,342.564,160.36,0.787,1.037,0.965,0.969
41,2018-04-17-02,45038,5259.811,5452.522,255.106,224.786,23.881,0.753,1.135,0.881,0.954
42,2018-04-17-02,53999,3328.847,5488.817,293.381,234.349,160.652,0.622,1.252,0.799,0.925
43,2018-04-17-02,12064,1508.021,5473.179,127.896,120.101,138.164,0.696,1.065,0.939,0.935
44,2018-04-17-02,83204,2893.254,6247.472,336.517,314.809,75.701,0.824,1.069,0.935,0.977
45,2018-04-17-02,97672,1012.672,6289.858,366.898,338.95,146.839,0.86,1.082,0.924,0.986
46,2018-04-17-02,84853,4766.311,6282.245,340.855,316.962,51.672,0.758,1.075,0.93,0.971
47,2018-04-17-02,65782,5685.933,6282.067,297.502,281.531,37.052,0.703,1.057,0.946,0.95
48,2018-04-17-02,56709,3824.605,6273.284,288.003,250.706,139.113,0.714,1.149,0.87,0.95
49,2018-04-17-02,103827,3343.905,7076.922,376.271,351.334,27.064,0.682,1.071,0.934,0.946
50,2018-04-17-02,74862,6110.247,7074.804,360.205,264.619,62.966,0.695,1.361,0.735,0.954
51,2018-04-17-02,87191,5218.251,7089.797,346.863,320.055,155.931,0.693,1.084,0.923,0.952
52,2018-04-17-02,64938,541.682,7087.989,291.212,283.922,69.153,0.752,1.026,0.975,0.961
53,2018-04-17-02,28520,4307.699,7063.741,205.37,176.817,102.116,0.672,1.161,0.861,0.926
54,2018-04-17-02,60677,2411.829,7082.328,286.849,269.328,42.487,0.755,1.065,0.939,0.961
55,2018-04-17-02,30330,1462.985,7084.033,209.14,184.648,13.386,0.872,1.133,0.883,0.987
56,2018-04-17-02,101282,1952.843,7879.361,381.114,338.367,176.343,0.805,1.126,0.888,0.976
57,2018-04-17-02,99470,5697.111,7896.112,365.012,346.972,179.839,0.813,1.052,0.951,0.983
58,2018-04-17-02,57113,3822.234,7885.391,272.004,267.343,33.745,0.826,1.017,0.983,0.98
59,2018-04-17-02,57220,4727.032,7899.831,285.365,255.304,3.909,0.713,1.118,0.895,0.953
60,2018-04-17-02,28786,1128.132,7911.368,216.449,169.331,144.301,0.479,1.278,0.782,0.876
61,2018-04-17-02,18165,2874.44,7954.094,162.356,142.455,77.005,0.374,1.14,0.877,0.867
62,2018-04-17-02,98729,6181.511,8701.725,378.862,331.798,28.668,0.553,1.142,0.876,0.917
63,2018-04-17-02,90471,561.187,8699.265,357.727,322.009,167.863,0.768,1.111,0.9,0.977
64,2018-04-17-02,79247,4289.714,8729.773,322.491,312.879,10.836,0.833,1.031,0.97,0.982
65,2018-04-17-02,64756,2399.902,8719.513,296.5,278.077,18.662,0.858,1.066,0.938,0.987
66,2018-04-17-02,50245,5209.781,8739.794,276.488,231.38,102.419,0.747,1.195,0.837,0.961
67,2018-04-17-02,17213,3267.712,8769.121,167.346,130.964,96.178,0.746,1.278,0.783,0.954
68,2018-04-17-02,36164,1493.873,8795.457,221.248,208.117,38.492,0.512,1.063,0.941,0.953
1,2018-04-17-03,108484,5229.825,593.633,375.832,367.52,21.262,0.813,1.023,0.978,0.976
2,2018-04-17-03,98632,3335.415,598.203,371.795,337.772,41.183,0.804,1.101,0.908,0.972
3,2018-04-17-03,53507,4285.353,576.465,265.755,256.354,144.478,0.718,1.037,0.965,0.96
4,2018-04-17-03,60696,540.809,622.66,320.094,241.431,91.648,0.674,1.326,0.754,0.941
5,2018-04-17-03,42024,1468.124,588.332,247.568,216.129,69.248,0.849,1.145,0.873,0.984
6,2018-04-17-03,29996,2443.757,583.881,211.354,180.702,65.866,0.777,1.17,0.855,0.965
7,2018-04-17-03,34350,6151.222,600.684,221.875,197.119,59.224,0.697,1.126,0.888,0.955
8,2018-04-17-03,123157,3814.555,1403.322,403.536,388.586,2.304,0.876,1.038,0.963,0.993
9,2018-04-17-03,115810,5682.903,1410.495,398.146,370.351,162.005,0.771,1.075,0.93,0.98
10,2018-04-17-03,109827,1937.43,1417.243,393.958,354.951,153.901,0.855,1.11,0.901,0.988
11,2018-04-17-03,66924,2853.277,1412.393,310.359,274.554,159.406,0.709,1.13,0.885,0.961
12,2018-04-17-03,32306,4735.64,1420.539,206.334,199.353,98.624,0.788,1.035,0.966,0.965
13,2018-04-17-03,33594,1121.864,1426.845,231.665,184.634,11.546,0.46,1.255,0.797,0.906
14,2018-04-17-03,93683,564.061,2215.858,370.704,321.769,144.48,0.7,1.152,0.868,0.963
15,2018-04-17-03,16264,4264.33,2137.919,173.465,119.379,34.988,0.661,1.453,0.688,0.928
16,2018-04-17-03,57196,1473.269,2209.793,278.151,261.816,80.491,0.729,1.062,0.941,0.959
17,2018-04-17-03,73285,2413.342,2224.82,360.29,258.984,27.956,0.797,1.391,0.719,0.98
18,2018-04-17-03,38309,5237.861,2226.643,243.872,200.008,94.006,0.688,1.219,0.82,0.943
19,2018-04-17-03,73628,6149.697,2242.924,312.899,299.605,159.749,0.827,1.044,0.958,0.982
20,2018-04-17-03,29902,3360.007,2217.113,212.726,178.974,179.469,0.726,1.189,0.841,0.949
21,2018-04-17-03,107484,2870.486,3014.232,378.782,361.297,47.128,0.705,1.048,0.954,0.954
22,2018-04-17-03,112048,4754.459,3019.591,391.977,363.96,174.858,0.713,1.077,0.929,0.963
23,2018-04-17-03,90933,1021.935,3031.43,360.439,321.218,2.532,0.734,1.122,0.891,0.964
24,2018-04-17-03,87727,5706.057,3037.499,351.415,317.851,5.959,0.77,1.106,0.904,0.971
25,2018-04-17-03,63361,3817.096,3028.418,299.335,269.51,25.081,0.577,1.111,0.9,0.918
26,2018-04-17-03,94438,1487.442,3829.289,368.313,326.467,43.408,0.793,1.128,0.886,0.973
27,2018-04-17-03,106499,3336.705,3841.036,379.519,357.291,5.319,0.802,1.062,0.941,0.973
28,2018-04-17-03,76851,5228.054,3844.262,320.972,304.855,166.255,0.814,1.053,0.95,0.976
29,2018-04-17-03,72149,6159.418,3861.334,344.516,266.643,130.912,0.595,1.292,0.774,0.898
30,2018-04-17-03,51137,4305.016,3846.174,263.773,246.84,74.794,0.736,1.069,0.936,0.945
31,2018-04-17-03,24277,666.96,3816.486,194.891,158.604,38.146,0.316,1.229,0.814,0.813
32,2018-04-17-03,97340,3816.117,4648.248,372.014,333.152,135.307,0.805,1.117,0.896,0.977
33,2018-04-17-03,82121,5700.371,4657.275,333.531,313.494,26.397,0.63,1.064,0.94,0.93
34,2018-04-17-03,48201,1978.079,4629.746,279.046,219.933,50.639,0.818,1.269,0.788,0.985
35,2018-04-17-03,65848,2889.773,4673.432,308.768,271.531,70.717,0.547,1.137,0.879,0.906
36,2018-04-17-03,55764,1008.243,4660.717,283.659,250.304,62.553,0.752,1.133,0.882,0.963
37,2018-04-17-03,107061,2428.894,5447.313,390.455,349.117,143.394,0.78,1.118,0.894,0.975
38,2018-04-17-03,110312,544.526,5451.993,394.108,356.383,4.667,0.836,1.106,0.904,0.984
39,2018-04-17-03,83220,4308.605,5463.95,359.657,294.611,90.55,0.714,1.221,0.819,0.966
40,2018-04-17-03,95353,6171.608,5466.015,354.874,342.113,158.937,0.79,1.037,0.964,0.969
41,2018-04-17-03,44477,5260.569,5453.431,253.311,223.559,25.306,0.756,1.133,0.883,0.961
42,2018-04-17-03,54181,3329.111,5489.803,291.954,236.289,162.979,0.628,1.236,0.809,0.929
43,2018-04-17-03,11958,1510.327,5473.525,127.089,119.801,111.726,0.728,1.061,0.943,0.941
44,2018-04-17-03,83160,2894.248,6248.396,336.475,314.682,74.189,0.824,1.069,0.935,0.976
45,2018-04-17-03,97658,1014.839,6290.383,367.053,338.758,147.257,0.859,1.084,0.923,0.986
46,2018-04-17-03,84359,4766.292,6283.839,339.799,316.097,52.397,0.765,1.075,0.93,0.972
47,2018-04-17-03,65400,5685.854,6283.34,296.438,280.902,39.455,0.71,1.055,0.948,0.95
48,2018-04-17-03,56652,3825.392,6273.879,287.725,250.696,138.949,0.7,1.148,0.871,0.948
49,2018-04-17-03,103511,3345.123,7078.023,376.239,350.294,26.527,0.709,1.074,0.931,0.948
50,2018-04-17-03,75343,6109.66,7075.451,360.52,266.087,62.675,0.615,1.355,0.738,0.945
51,2018-04-17-03,86345,5218.298,7091.832,344.727,318.912,156.758,0.685,1.081,0.925,0.95
52,2018-04-17-03,64813,543.684,7088.187,291.176,283.411,69.962,0.753,1.027,0.973,0.958
53,2018-04-17-03,28086,4306.793,7064.658,206.99,172.763,105.385,0.602,1.198,0.835,0.913
54,2018-04-17-03,60621,2412.761,7082.837,286.752,269.17,43.561,0.763,1.065,0.939,0.962
55,2018-04-17-03,30219,1463.854,7084.546,208.772,184.297,14.016,0.874,1.133,0.883,0.987
56,2018-04-17-03,101006,1954.59,7880.08,380.918,337.618,174.537,0.803,1.128,0.886,0.976
57,2018-04-17-03,99650,5696.548,7897.239,364.838,347.766,178.319,0.82,1.049,0.953,0.983
58,2018-04-17-03,57015,3822.559,7886.265,271.471,267.409,34.176,0.83,1.015,0.985,0.979
59,2018-04-17-03,57294,4726.573,7900.95,287.419,253.807,4.677,0.73,1.132,0.883,0.953
60,2018-04-17-03,28131,1128.449,7911.208,211.227,169.569,142.632,0.507,1.246,0.803,0.881
61,2018-04-17-03,18505,2873.001,7957.259,165.611,142.269,66.012,0.371,1.164,0.859,0.869
62,2018-04-17-03,100333,6179.547,8705.899,383.998,332.679,37.999,0.577,1.154,0.866,0.924
63,2018-04-17-03,90171,562.682,8699.963,356.703,321.862,167.885,0.769,1.108,0.902,0.976
64,2018-04-17-03,78646,4289.877,8731.024,321.778,311.193,10.852,0.832,1.034,0.967,0.981
65,2018-04-17-03,64458,2400.768,8720.223,296.033,277.234,19.199,0.854,1.068,0.936,0.986
66,2018-04-17-03,49910,5209.271,8741.209,276.056,230.198,101.742,0.746,1.199,0.834,0.961
67,2018-04-17-03,17012,3268.237,8769.625,166.295,130.252,95.641,0.757,1.277,0.783,0.956
68,2018-04-17-03,36040,1496.377,8796.145,224.517,204.384,40.2,0.503,1.099,0.91,0.944
1,2018-04-18-01,108517,5230.133,593.156,375.988,367.48,21.043,0.806,1.023,0.977,0.976
2,2018-04-18-01,98484,3335.069,597.933,371.565,337.474,41.124,0.798,1.101,0.908,0.971
3,2018-04-18-01,53403,4285.211,575.859,265.366,256.23,141.767,0.722,1.036,0.966,0.962
4,2018-04-18-01,60646,539.825,622.829,320.781,240.715,92.772,0.672,1.333,0.75,0.94
5,2018-04-18-01,41674,1466.932,587.561,246.237,215.487,70.143,0.84,1.143,0.875,0.983
6,2018-04-18-01,29522,2441.508,584.118,209.872,179.103,66.436,0.777,1.172,0.853,0.964
7,2018-04-18-01,33929,6152.057,600.045,219.031,197.232,55.638,0.754,1.111,0.9,0.963
8,2018-04-18-01,123114,3814.235,1402.898,403.615,388.374,2.51,0.867,1.039,0.962,0.992
9,2018-04-18-01,114988,5684.205,1410.377,399.144,366.803,162.861,0.771,1.088,0.919,0.981
10,2018-04-18-01,109764,1936.579,1416.83,393.59,355.08,153.822,0.856,1.108,0.902,0.987
11,2018-04-18-01,65588,2852.909,1410.161,309.708,269.638,154.844,0.659,1.149,0.871,0.956
12,2018-04-18-01,31934,4735.934,1420.4,205.549,197.81,87.074,0.79,1.039,0.962,0.967
13,2018-04-18-01,33989,1122.862,1427.045,236.735,182.804,11.943,0.429,1.295,0.772,0.898
14,2018-04-18-01,93929,562.521,2216.369,371.214,322.17,143.312,0.699,1.152,0.868,0.958
15,2018-04-18-01,15115,4262.193,2132.991,173.106,111.174,29.487,0.643,1.557,0.642,0.918
16,2018-04-18-01,57033,1471.988,2209.318,277.886,261.318,80.59,0.729,1.063,0.94,0.961
17,2018-04-18-01,73339,2412.496,2224.187,360.405,259.092,27.837,0.802,1.391,0.719,0.982
18,2018-04-18-01,38357,5238.07,2225.9,243.895,200.24,93.746,0.683,1.218,0.821,0.94
19,2018-04-18-01,72517,6151.72,2241.805,312.31,295.641,156.61,0.822,1.056,0.947,0.98
20,2018-04-18-01,29819,3359.253,2216.214,213.386,177.925,178.897,0.735,1.199,0.834,0.949
21,2018-04-18-01,107533,2868.986,3012.852,378.675,361.564,42.741,0.738,1.047,0.955,0.963
22,2018-04-18-01,112052,4754.149,3018.955,391.532,364.387,175.065,0.729,1.074,0.931,0.964
23,2018-04-18-01,91058,1020.388,3030.813,360.894,321.254,2.37,0.733,1.123,0.89,0.964
24,2018-04-18-01,87536,5706.608,3036.792,351.995,316.636,5.414,0.771,1.112,0.9,0.971
25,2018-04-18-01,63435,3817.286,3027.298,300.395,268.873,27.628,0.605,1.117,0.895,0.923
26,2018-04-18-01,94084,1486.621,3828.855,367.382,326.068,43.096,0.791,1.127,0.888,0.973
27,2018-04-18-01,106382,3336.137,3840.8,379.725,356.705,4.611,0.806,1.065,0.939,0.974
28,2018-04-18-01,75818,5227.982,3843.65,319.267,302.363,166.777,0.818,1.056,0.947,0.978
29,2018-04-18-01,71864,6160.077,3860.624,343.507,266.37,130.643,0.581,1.29,0.775,0.895
30,2018-04-18-01,26131,673.546,3813.932,214.423,155.165,35.043,0.266,1.382,0.724,0.78
31,2018-04-18-01,51035,4304.966,3845.745,263.44,246.659,74.867,0.736,1.068,0.936,0.947
32,2018-04-18-01,97277,3815.592,4647.661,371.806,333.122,135.069,0.802,1.116,0.896,0.975
33,2018-04-18-01,81760,5701.429,4656.796,333.385,312.252,23.704,0.62,1.068,0.937,0.932
34,2018-04-18-01,48329,1977.168,4629.289,279.56,220.111,51.042,0.822,1.27,0.787,0.985
35,2018-04-18-01,65818,2889.618,4673.307,310.554,269.847,71.352,0.539,1.151,0.869,0.904
36,2018-04-18-01,55973,1006.6,4659.619,283.706,251.201,62.361,0.762,1.129,0.885,0.966
37,2018-04-18-01,107073,2428.28,5446.989,390.415,349.192,142.534,0.779,1.118,0.894,0.976
38,2018-04-18-01,113145,543.879,5453.951,397.623,362.304,2.859,0.84,1.097,0.911,0.986
39,2018-04-18-01,82001,4307.322,5460.854,355.676,293.545,86.966,0.659,1.212,0.825,0.951
40,2018-04-18-01,95009,6171.998,5465.332,354.803,340.947,159.053,0.779,1.041,0.961,0.968
41,2018-04-18-01,44287,5260.211,5452.29,253.029,222.852,24.887,0.743,1.135,0.881,0.962
42,2018-04-18-01,52911,3328.16,5489.087,289.403,232.784,161.596,0.65,1.243,0.804,0.938
43,2018-04-18-01,11727,1509.885,5471.042,124.831,119.612,139.114,0.751,1.044,0.958,0.949
44,2018-04-18-01,83007,2893.787,6247.894,335.715,314.814,73.854,0.828,1.066,0.938,0.978
45,2018-04-18-01,97879,1013.897,6290.226,367.714,338.914,148.447,0.855,1.085,0.922,0.986
46,2018-04-18-01,83919,4766.201,6283.924,338.467,315.685,50.796,0.765,1.072,0.933,0.972
47,2018-04-18-01,64954,5686.342,6282.834,295.318,280.044,39.428,0.704,1.055,0.948,0.952
48,2018-04-18-01,56540,3824.447,6273.78,288.203,249.786,138.293,0.686,1.154,0.867,0.946
49,2018-04-18-01,103305,3344.861,7077.691,376.226,349.609,26.318,0.691,1.076,0.929,0.947
50,2018-04-18-01,75185,6110.455,7075.521,360.229,265.744,63.079,0.616,1.356,0.738,0.943
51,2018-04-18-01,85491,5218.135,7091.502,343.247,317.12,161.988,0.693,1.082,0.924,0.954
52,2018-04-18-01,64731,542.095,7087.823,290.61,283.604,69.159,0.747,1.025,0.976,0.958
53,2018-04-18-01,60519,2412.525,7082.483,287.259,268.243,44.625,0.783,1.071,0.934,0.967
54,2018-04-18-01,27364,4308.328,7067.903,190.819,182.587,133.299,0.713,1.045,0.957,0.947
55,2018-04-18-01,30089,1462.486,7084.39,208.487,183.755,14.012,0.868,1.135,0.881,0.987
56,2018-04-18-01,100629,1954.141,7879.576,380.781,336.479,174.272,0.806,1.132,0.884,0.977
57,2018-04-18-01,99681,5696.949,7896.845,365.358,347.379,178.795,0.811,1.052,0.951,0.983
58,2018-04-18-01,57139,3822.208,7885.925,271.292,268.167,41.68,0.827,1.012,0.988,0.979
59,2018-04-18-01,57648,4725.979,7900.265,289.036,253.947,4.125,0.705,1.138,0.879,0.951
60,2018-04-18-01,28160,1128.546,7908.748,213.618,167.844,148.461,0.571,1.273,0.786,0.89
61,2018-04-18-01,17919,2872.827,7957.937,163.198,139.8,65.419,0.354,1.167,0.857,0.859
62,2018-04-18-01,102880,6176.254,8707.369,399.21,328.125,33.882,0.546,1.217,0.822,0.934
63,2018-04-18-01,89467,561.011,8699.759,355.66,320.286,167.978,0.763,1.11,0.901,0.978
64,2018-04-18-01,77961,4289.738,8730.856,320.785,309.438,10.174,0.833,1.037,0.965,0.982
65,2018-04-18-01,64171,2400.064,8719.44,295.251,276.73,19.824,0.853,1.067,0.937,0.986
66,2018-04-18-01,49702,5208.98,8740.824,274.272,230.729,102.121,0.747,1.189,0.841,0.961
67,2018-04-18-01,17167,3267.934,8769.647,166.988,130.894,96.761,0.746,1.276,0.784,0.955
68,2018-04-18-01,35299,1494.237,8798.349,219.702,204.569,32.097,0.506,1.074,0.931,0.956
1,2018-04-18-02,108474,5230.197,592.691,376.117,367.208,20.998,0.821,1.024,0.976,0.976
2,2018-04-18-02,98106,3334.253,597.135,371.313,336.408,41.451,0.811,1.104,0.906,0.973
3,2018-04-18-02,53213,4285.318,575.165,265.593,255.101,147.44,0.728,1.041,0.96,0.961
4,2018-04-18-02,60336,538.794,622.381,319.665,240.321,92.025,0.663,1.33,0.752,0.936
5,2018-04-18-02,41245,1466.348,587.091,245.029,214.32,69.907,0.854,1.143,0.875,0.984
6,2018-04-18-02,29376,2442.049,583.672,206.724,180.931,67.126,0.779,1.143,0.875,0.969
7,2018-04-18-02,34046,6152.204,599.839,220.479,196.612,56.92,0.712,1.121,0.892,0.956
8,2018-04-18-02,123108,3814.047,1402.232,403.557,388.411,2.044,0.873,1.039,0.962,0.992
9,2018-04-18-02,109703,1936.303,1416.213,393.44,355.018,153.538,0.861,1.108,0.902,0.988
10,2018-04-18-02,113548,5684.034,1410.932,398.52,362.776,163.233,0.787,1.099,0.91,0.982
11,2018-04-18-02,64907,2850.845,1410.606,306.152,269.938,156.074,0.659,1.134,0.882,0.956
12,2018-04-18-02,34394,1124.043,1423.207,243.308,179.985,17.26,0.373,1.352,0.74,0.852
13,2018-04-18-02,31766,4736.589,1419.8,205.89,196.444,89.525,0.789,1.048,0.954,0.968
14,2018-04-18-02,93828,561.488,2215.444,372.246,320.932,142.796,0.672,1.16,0.862,0.953
15,2018-04-18-02,14870,4258.896,2132.367,166.896,113.442,25.441,0.575,1.471,0.68,0.911
16,2018-04-18-02,56911,1471.243,2209.155,277.536,261.088,80.548,0.728,1.063,0.941,0.962
17,2018-04-18-02,73296,2412.173,2223.795,360.274,259.034,27.825,0.8,1.391,0.719,0.98
18,2018-04-18-02,38423,5238.879,2225.63,245.062,199.63,92.836,0.711,1.228,0.815,0.942
19,2018-04-18-02,71396,6152.778,2241.726,310.042,293.2,152.463,0.808,1.057,0.946,0.98
20,2018-04-18-02,29588,3359.01,2214.955,212.075,177.638,179.706,0.737,1.194,0.838,0.948
21,2018-04-18-02,107484,2869.66,3012.536,377.35,362.668,42.154,0.687,1.04,0.961,0.955
22,2018-04-18-02,112234,4754.479,3018.248,392.441,364.133,175.827,0.718,1.078,0.928,0.964
23,2018-04-18-02,90879,1019.863,3030.54,360.525,320.951,1.858,0.724,1.123,0.89,0.96
24,2018-04-18-02,87272,5706.713,3036.314,351.576,316.057,5.95,0.778,1.112,0.899,0.972
25,2018-04-18-02,64883,3816.536,3025.01,300.211,275.179,31.252,0.607,1.091,0.917,0.908
26,2018-04-18-02,93737,1486.446,3828.298,366.569,325.585,43.686,0.795,1.126,0.888,0.972
27,2018-04-18-02,106372,3335.932,3840.067,379.687,356.707,5.1,0.806,1.064,0.939,0.974
28,2018-04-18-02,75030,5227.555,3843.094,317.55,300.838,167.07,0.813,1.056,0.947,0.976
29,2018-04-18-02,73735,6163.691,3860.101,343.751,273.112,134.606,0.558,1.259,0.795,0.917
30,2018-04-18-02,25867,672.678,3817.291,221.743,148.527,37.656,0.216,1.493,0.67,0.747
31,2018-04-18-02,50951,4304.788,3845.367,263.292,246.391,74.752,0.739,1.069,0.936,0.948
32,2018-04-18-02,97008,3815.114,4647.549,371.804,332.203,135.247,0.804,1.119,0.893,0.975
33,2018-04-18-02,81075,5701.729,4656.499,331.982,310.945,24.574,0.614,1.068,0.937,0.93
34,2018-04-18-02,48231,1976.784,4628.757,279.573,219.655,50.636,0.817,1.273,0.786,0.984
35,2018-04-18-02,65668,2889.221,4672.783,309.254,270.364,71.175,0.531,1.144,0.874,0.903
36,2018-04-18-02,55981,1005.906,4659.213,284.52,250.517,62.123,0.747,1.136,0.88,0.963
37,2018-04-18-02,107109,2427.788,5446.364,390.655,349.094,143.101,0.774,1.119,0.894,0.976
38,2018-04-18-02,118240,549.502,5453.351,411.721,365.655,10.118,0.59,1.126,0.888,0.965
39,2018-04-18-02,81259,4307.254,5458.98,352.275,293.697,86.326,0.672,1.199,0.834,0.948
40,2018-04-18-02,94521,6172.144,5464.379,355.014,338.995,159.679,0.783,1.047,0.955,0.967
41,2018-04-18-02,43918,5260.729,5451.121,252.135,221.778,24.354,0.777,1.137,0.88,0.965
42,2018-04-18-02,52354,3328.297,5487.518,289.183,230.509,159.442,0.642,1.255,0.797,0.931
43,2018-04-18-02,11408,1509.66,5469.589,124.003,117.135,152.536,0.714,1.059,0.945,0.937
44,2018-04-18-02,83043,2893.639,6247.636,336.455,314.258,74.345,0.83,1.071,0.934,0.977
45,2018-04-18-02,97772,1013.365,6289.865,368.028,338.255,149.161,0.843,1.088,0.919,0.984
46,2018-04-18-02,83363,4766.022,6284.233,337.394,314.591,49.195,0.757,1.072,0.932,0.971
47,2018-04-18-02,64763,5686.839,6282.744,295.098,279.429,38.57,0.691,1.056,0.947,0.953
48,2018-04-18-02,56442,3824.381,6273.56,288.852,248.792,138.444,0.702,1.161,0.861,0.949
49,2018-04-18-02,76817,6111.526,7073.884,366.767,266.672,61.909,0.649,1.375,0.727,0.943
50,2018-04-18-02,102973,3344.555,7077.552,375.129,349.505,24.146,0.706,1.073,0.932,0.947
51,2018-04-18-02,85350,5219.148,7092.462,344.226,315.696,159.019,0.684,1.09,0.917,0.953
52,2018-04-18-02,64597,541.35,7087.67,290.528,283.097,68.907,0.753,1.026,0.974,0.958
53,2018-04-18-02,60507,2412.376,7082.2,287.168,268.275,45.662,0.777,1.07,0.934,0.966
54,2018-04-18-02,26022,4306.078,7068.556,195.285,169.661,121.952,0.687,1.151,0.869,0.944
55,2018-04-18-02,29859,1461.222,7083.708,207.648,183.087,14.274,0.879,1.134,0.882,0.987
56,2018-04-18-02,100192,1953.74,7878.749,379.549,336.105,173.96,0.804,1.129,0.886,0.977
57,2018-04-18-02,99718,5697.19,7896.535,365.85,347.041,177.599,0.823,1.054,0.949,0.984
58,2018-04-18-02,57124,3822.148,7885.743,271.504,267.888,39.882,0.834,1.013,0.987,0.981
59,2018-04-18-02,57904,4725.849,7899.822,289.49,254.674,3.525,0.705,1.137,0.88,0.951
60,2018-04-18-02,27765,1128.982,7908.524,213.53,165.557,148.166,0.504,1.29,0.775,0.867
61,2018-04-18-02,14243,2865.332,7971.899,157.395,115.218,139.551,0.501,1.366,0.732,0.894
62,2018-04-18-02,99087,6181.283,8702.573,382.065,330.21,30.193,0.504,1.157,0.864,0.914
